,T1001,T1001.001,T1001.002,T1001.003,T1003,T1003.001,T1003.002,T1003.004,T1003.005,T1005,T1007,T1008,T1010,T1011.001,T1012,T1014,T1016,T1016.001,T1018,T1020,T1021,T1021.001,T1021.002,T1021.003,T1021.004,T1021.005,T1021.006,T1025,T1027,T1027.001,T1027.002,T1027.003,T1027.004,T1027.005,T1027.006,T1029,T1030,T1033,T1036,T1036.001,T1036.003,T1036.004,T1036.005,T1036.006,T1036.007,T1037.001,T1037.004,T1037.005,T1039,T1040,T1041,T1046,T1047,T1048,T1048.003,T1049,T1052.001,T1053,T1053.002,T1053.003,T1053.005,T1055,T1055.001,T1055.002,T1055.003,T1055.004,T1055.005,T1055.011,T1055.012,T1055.013,T1055.015,T1056,T1056.001,T1056.002,T1056.004,T1057,T1059,T1059.001,T1059.002,T1059.003,T1059.004,T1059.005,T1059.006,T1059.007,T1068,T1069,T1069.001,T1069.002,T1070,T1070.001,T1070.002,T1070.003,T1070.004,T1070.005,T1070.006,T1071,T1071.001,T1071.002,T1071.003,T1071.004,T1072,T1074,T1074.001,T1078,T1078.001,T1078.002,T1078.003,T1080,T1082,T1083,T1087,T1087.001,T1087.002,T1087.003,T1090,T1090.001,T1090.002,T1090.003,T1090.004,T1091,T1092,T1095,T1098,T1098.004,T1102,T1102.001,T1102.002,T1102.003,T1104,T1105,T1106,T1110,T1110.001,T1110.002,T1110.003,T1110.004,T1111,T1112,T1113,T1114.001,T1114.002,T1115,T1119,T1120,T1123,T1124,T1125,T1127.001,T1129,T1132,T1132.001,T1132.002,T1133,T1134,T1134.001,T1134.002,T1134.003,T1134.004,T1135,T1136.001,T1137.001,T1137.006,T1140,T1176,T1185,T1187,T1189,T1190,T1195.001,T1195.002,T1197,T1201,T1202,T1203,T1204.001,T1204.002,T1205,T1210,T1213,T1217,T1218.001,T1218.002,T1218.004,T1218.005,T1218.007,T1218.009,T1218.010,T1218.011,T1218.012,T1219,T1220,T1221,T1222.001,T1222.002,T1480,T1480.001,T1482,T1484.001,T1485,T1486,T1489,T1490,T1491.001,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1498,T1499,T1499.004,T1505.001,T1505.002,T1505.003,T1505.004,T1518,T1518.001,T1529,T1531,T1539,T1542.001,T1542.002,T1542.003,T1543,T1543.001,T1543.002,T1543.003,T1543.004,T1546.002,T1546.003,T1546.004,T1546.009,T1546.010,T1546.011,T1546.012,T1546.015,T1547,T1547.001,T1547.002,T1547.004,T1547.006,T1547.008,T1547.009,T1547.012,T1547.013,T1547.014,T1547.015,T1548.001,T1548.002,T1548.003,T1548.004,T1550,T1550.002,T1550.003,T1552,T1552.001,T1552.002,T1552.003,T1552.004,T1552.005,T1553.001,T1553.002,T1553.004,T1553.006,T1554,T1555,T1555.001,T1555.002,T1555.003,T1555.004,T1555.005,T1556,T1556.001,T1556.002,T1556.003,T1556.004,T1557,T1559,T1559.001,T1559.002,T1560,T1560.001,T1560.002,T1560.003,T1561.001,T1561.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1563.002,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1564.005,T1564.006,T1564.009,T1564.010,T1565.001,T1565.002,T1566,T1566.001,T1566.002,T1567,T1567.002,T1568,T1568.001,T1568.002,T1569.001,T1569.002,T1570,T1571,T1572,T1573,T1573.001,T1573.002,T1574,T1574.001,T1574.002,T1574.006,T1574.010,T1574.013,T1588.003,T1598.002,T1598.003,T1601.001,T1609,T1610,T1611,T1613,T1614,T1614.001,T1615,T1620,T1622,T1647
Doc10,0,0,0,0,0,0,0,0,0,0.286317511,0.378680746,0,0,0,0,0,0.229317878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249905467,0,0,0,0,0.290990008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213797327,0,0,0,0.198742401,0,0,0,0,0,0,0,0,0,0,0,0,0.219736423,0,0,0,0.191009378,0,0,0,0,0,0,0,0,0,0,0,0.17583139,0.199244918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166549961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31651273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232713764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390181922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc12,0,0,0,0,0,0,0,0,0,0,0,0.472284577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31390868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356805625,0,0,0.268552895,0,0,0,0.249642257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220863514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20920502,0,0,0,0,0,0,0,0,0.336025585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45956047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc13,0,0,0,0,0,0,0,0,0,0,0.292724649,0,0,0,0,0,0.177265404,0,0.306449373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279162131,0,0,0,0,0,0,0.288615925,0,0,0,0,0,0,0,0,0,0.219578692,0,0,0.165267836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389559841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536766083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179890463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282814171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285864075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383960133,0,0,0,0,0,0,0,0,0,0.371497434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182691252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343781625,0.122848065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343781625,0,0,0,0,0.227946525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177831448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324116946,0.399213244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc15,0,0,0,0,0,0,0,0,0,0.251480815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297180465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386051117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174561105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354036998,0,0.167768971,0,0,0,0,0,0,0,0,0,0,0,0,0.17500248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146285568,0,0,0.469489606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492949974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc16,0,0,0,0,0,0,0,0,0,0,0,0.26015374,0,0,0.216928834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172913792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258337884,0,0,0,0,0,0,0,0,0,0.196543191,0,0,0.147929963,0,0,0,0,0.286383053,0,0,0,0,0,0,0,0,0,0,0,0.152039324,0,0.278898114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121660693,0.137860907,0,0,0,0,0,0,0,0,0,0,0,0.24522979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185096691,0,0,0,0,0,0.300848818,0,0.300848818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332282378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304117731,0,0,0.181856589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799057816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601254195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc18,0,0,0,0,0,0,0,0,0,0,0,0.230917392,0,0,0.192550146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174455463,0,0,0,0.290727446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117310028,0,0.294940139,0,0,0,0,0,0,0,0,0,0,0.122367955,0,0,0,0,0,0.299443587,0,0,0,0.286770228,0.399994751,0,0,0,0,0,0,0,0,0.10228807,0,0,0,0,0,0,0,0.16981474,0.164295333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299443587,0,0,0,0,0,0,0,0,0,0,0,0.190761703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279510075,0,0,0,0,0,0,0.161419357,0.224696106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc19,0,0,0,0,0,0,0,0,0,0,0.306222104,0,0,0,0,0,0.185439064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273606632,0,0,0,0,0,0,0.202087322,0,0,0,0,0,0,0,0,0,0,0,0,0.242350962,0,0,0,0,0,0,0,0,0,0.253528459,0.301923927,0.301923927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154460702,0,0,0,0,0,0.276676445,0,0,0,0,0,0.142186945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134681469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180706917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313101424,0,0,0,0,0,0,0,0,0,0.351607188,0,0,0,0,0,0,0,0,0,0,0.240279883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432857294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901462458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665771104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74615604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696003199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346880346,0,0,0,0,0.628691954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc24,0,0,0,0,0.340501273,0,0,0,0,0,0,0,0,0,0.19021127,0,0,0,0,0,0,0.300584866,0,0,0,0,0,0,0.116168516,0,0,0,0,0,0,0,0.317502435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350441098,0,0,0,0,0,0,0,0,0.17233638,0,0,0.129710493,0,0,0,0.120576694,0,0,0,0,0,0,0,0,0,0,0,0,0.133313734,0,0,0,0.115885082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162299663,0.331891005,0,0,0,0,0,0,0,0,0,0,0.192027763,0,0,0,0,0,0,0,0,0.305746118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340501273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141187066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159458621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235152685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224785334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160357327,0,0,0,0.149065475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143265371,0,0,0,0,0,0,0,0,0,0,0,0.131881217,0.149442385,0,0,0,0,0,0.365696753,0,0,0,0,0,0,0,0,0,0,0,0,0.433240181,0,0,0,0,0,0,0,0,0.207386973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410307238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17454548,0,0,0,0,0.316349255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35021936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
